F_O2_entrada_kmol_h;m_biogas_entrada_kg_h;m_oxigenio_entrada_kg_h;m_agua_vapor_entrada_kg_h;P_entrada_biogas_bar;T_entrada_biogas_C;P_entrada_oxigenio_bar;T_entrada_oxigenio_C;P_entrada_agua_bar;T_entrada_agua_C;T_vapor_necessaria_C;Q_aquecedor_vapor_kW;W_bomba_agua_W;P_mistura_final_bar;T_mistura_final_alvo_C;W_compressao_biogas_total_kW
8,59507;709,142;274,14;843,893;15;49,04873443;15;25;1;25;861,8449816;983,137924;469,7726704;15;500;1,620945038
8,59838;709,415;274,245;844,218;15;49,05089494;15;25;1;25;861,8437062;983,5158325;469,9535892;15;500;1,62156472
8,61292;710,614;274,709;845,644;15;49,06043263;15;25;1;25;861,8393042;985,1746449;470,7474053;15;500;1,624291349
8,61991;711,191;274,932;846,331;15;49,06504637;15;25;1;25;861,8367957;985,9735847;471,1298398;15;500;1,625605104
8,62374;711,507;275,054;846,707;15;49,06757592;15;25;1;25;861,8354897;986,4108869;471,339149;15;500;1,626323955
8,64112;712,941;275,609;848,414;15;49,07911284;15;25;1;25;861,8295566;988,3961818;472,2893903;15;500;1,62958981
8,64827;713,531;275,837;849,116;15;49,08388476;15;25;1;25;861,8271533;989,2126468;472,6801749;15;500;1,630934593
8,65341;713,955;276;849,62;15;49,08730093;15;25;1;25;861,8254346;989,7988292;472,9607382;15;500;1,631895158
8,66525;714,932;276,378;850,782;15;49,09523773;15;25;1;25;861,8217284;991,1504464;473,6075925;15;500;1,634119973
8,66771;715,135;276,457;851,024;15;49,09690016;15;25;1;25;861,8208301;991,4318639;473,7423075;15;500;1,634584771
8,67955;716,111;276,834;852,186;15;49,10485611;15;25;1;25;861,8164905;992,7831143;474,3891618;15;500;1,636803424
8,68424;716,499;276,984;852,647;15;49,10804358;15;25;1;25;861,8151634;993,3194179;474,6457882;15;500;1,637689655
8,68717;716,74;277,077;852,935;15;49,1100078;15;25;1;25;861,8136379;993,654066;474,8061101;15;500;1,638235029
8,69195;717,135;277,23;853,404;15;49,1132488;15;25;1;25;861,8124843;994,1997866;475,0671898;15;500;1,639133662
8,695;717,386;277,327;853,704;15;49,11533045;15;25;1;25;861,81089;994,548374;475,2341918;15;500;1,639710029
8,69833;717,661;277,433;854,031;15;49,11757136;15;25;1;25;861,8097811;994,9286915;475,416224;15;500;1,640329781
8,70361;718,097;277,602;854,549;15;49,12116236;15;25;1;25;861,8083988;995,5313637;475,7045807;15;500;1,641321389
8,70675;718,356;277,702;854,857;15;49,12329774;15;25;1;25;861,8073697;995,8895909;475,8760361;15;500;1,641910159
8,73121;720,374;278,482;857,259;15;49,14005896;15;25;1;25;861,7985903;998,6828526;477,2131653;15;500;1,646508834
8,73321;720,539;278,546;857,456;15;49,14142073;15;25;1;25;861,7976859;998,9118353;477,3228299;15;500;1,6468807
8,73903;721,019;278,731;858,027;15;49,14544356;15;25;1;25;861,7955942;999,5758381;477,6406903;15;500;1,64797771
8,74825;721,78;279,025;858,932;15;49,1518016;15;25;1;25;861,7925572;1000,628398;478,1444796;15;500;1,649706911
8,77098;723,655;279,75;861,164;15;49,1675921;15;25;1;25;861,7842686;1003,22385;479,3869744;15;500;1,653977309
8,77609;724,076;279,913;861,665;15;49,17113882;15;25;1;25;861,782519;1003,806492;479,6658677;15;500;1,654931811
8,77926;724,338;280,014;861,976;15;49,17337604;15;25;1;25;861,7816294;1004,168284;479,8389931;15;500;1,655533026
8,77953;724,36;280,023;862,003;15;49,17356067;15;25;1;25;861,7813203;1004,19956;479,8540232;15;500;1,655582611
8,78975;725,204;280,349;863,007;15;49,18072812;15;25;1;25;861,7777593;1005,367132;480,4129232;15;500;1,657504036
8,794;725,555;280,485;863,424;15;49,18369508;15;25;1;25;861,7765974;1005,852252;480,6450559;15;500;1,658297405
8,79711;725,811;280,584;863,729;15;49,18587674;15;25;1;25;861,7753528;1006,206847;480,8148413;15;500;1,658880039
8,80559;726,51;280,854;864,561;15;49,19185355;15;25;1;25;861,7721893;1007,174269;481,2779934;15;500;1,660472993
8,82531;728,137;281,483;866,497;15;49,20582918;15;25;1;25;861,7651454;1009,425553;482,3557129;15;500;1,664179617
8,83126;728,628;281,673;867,082;15;49,21005466;15;25;1;25;861,7627581;1010,105669;482,6813667;15;500;1,665295341
8,83189;728,681;281,693;867,144;15;49,21050119;15;25;1;25;861,762846;1010,177947;482,7158805;15;500;1,665413112
8,84841;730,044;282,22;868,766;15;49,22231041;15;25;1;25;861,7568519;1012,064023;483,6188045;15;500;1,668518585
8,85001;730,176;282,271;868,923;15;49,22344536;15;25;1;25;861,7563003;1012,2466;483,7062022;15;500;1,668816118
8,85191;730,332;282,332;869,11;15;49,22481759;15;25;1;25;861,7552198;1012,463819;483,8103001;15;500;1,669175639
8,85815;730,847;282,531;869,722;15;49,22929544;15;25;1;25;861,7532608;1013,175629;484,1509842;15;500;1,670347185
8,87135;731,936;282,952;871,018;15;49,23880399;15;25;1;25;861,7483949;1014,682569;484,8724327;15;500;1,672826677
8,87276;732,052;282,997;871,156;15;49,23982872;15;25;1;25;861,7479251;1014,843058;484,9492536;15;500;1,673093225
8,87896;732,564;283,194;871,765;15;49,24429087;15;25;1;25;861,7455586;1015,55113;485,2882676;15;500;1,674252403
8,88514;733,074;283,392;872,372;15;49,24878635;15;25;1;25;861,7434237;1016,257006;485,6261683;15;500;1,675417788
8,88599;733,144;283,419;872,456;15;49,24940882;15;25;1;25;861,7428171;1016,354508;485,6729289;15;500;1,675578959
8,91317;735,387;284,286;875,124;15;49,26920611;15;25;1;25;861,7331925;1019,456942;487,1581331;15;500;1,680680726
8,91426;735,476;284,32;875,231;15;49,27000372;15;25;1;25;861,7322668;1019,581049;487,2176972;15;500;1,680885296
8,92905;736,696;284,792;876,683;15;49,28086095;15;25;1;25;861,7267525;1021,269303;488,0259867;15;500;1,683662516
8,94588;738,085;285,329;878,336;15;49,29328651;15;25;1;25;861,7204099;1023,19121;488,9461676;15;500;1,686824144
8,95031;738,451;285,47;878,771;15;49,29656288;15;25;1;25;861,7188473;1023,697036;489,1883205;15;500;1,687654857
8,95675;738,982;285,675;879,403;15;49,30133939;15;25;1;25;861,7163149;1024,43178;489,540138;15;500;1,688863738
8,96805;739,914;286,036;880,512;15;49,309766;15;25;1;25;861,7122201;1025,721271;490,1574887;15;500;1,690990153
8,97125;740,179;286,138;880,827;15;49,31215479;15;25;1;25;861,7110439;1026,087529;490,3328407;15;500;1,691591505
8,97727;740,675;286,33;881,418;15;49,3166437;15;25;1;25;861,7085216;1026,774511;490,6618346;15;500;1,692719823
9,00021;742,568;287,062;883,67;15;49,3338676;15;25;1;25;861,7000722;1029,392918;491,9154628;15;500;1,697028585
9,00808;743,217;287,313;884,443;15;49,33982076;15;25;1;25;861,6968009;1030,291463;492,3457713;15;500;1,698510332
9,02025;744,221;287,701;885,637;15;49,34904231;15;25;1;25;861,6923806;1031,67975;493,0104391;15;500;1,700798077
9,02204;744,369;287,758;885,814;15;49,35039489;15;25;1;25;861,6913032;1031,885301;493,1089703;15;500;1,701132872
9,03576;745,501;288,195;887,16;15;49,36081601;15;25;1;25;861,6862904;1033,450294;493,8582525;15;500;1,703705857
9,07495;748,734;289,446;891,008;15;49,39090532;15;25;1;25;861,6709705;1037,923723;496,0003312;15;500;1,711071658
9,0804;749,184;289,619;891,543;15;49,39511458;15;25;1;25;861,6688122;1038,545655;496,2981514;15;500;1,712094714
9,08711;749,738;289,833;892,202;15;49,40030334;15;25;1;25;861,6662381;1039,311784;496,6649991;15;500;1,713353393
9,09369;750,28;290,043;892,848;15;49,40542632;15;25;1;25;861,6633435;1040,062577;497,02461;15;500;1,714593481
9,09639;750,503;290,129;893,113;15;49,40752987;15;25;1;25;861,6623713;1040,370692;497,1721285;15;500;1,71510192
9,10451;751,173;290,388;893,91;15;49,41385144;15;25;1;25;861,6592709;1041,297256;497,6157971;15;500;1,716627248
9,11512;752,049;290,727;894,952;15;49,42212494;15;25;1;25;861,6553115;1042,508699;498,1958506;15;500;1,718617638
9,13577;753,752;291,385;896,98;15;49,43833982;15;25;1;25;861,646441;1044,865767;499,324784;15;500;1,722499286
9,14851;754,803;291,792;898,23;15;49,44839103;15;25;1;25;861,6417491;1046,319047;500,0206255;15;500;1,724892812
9,15558;755,387;292,017;898,925;15;49,45398085;15;25;1;25;861,6387249;1047,126818;500,4075135;15;500;1,72621981
9,16614;756,258;292,354;899,962;15;49,46236261;15;25;1;25;861,6343306;1048,332149;500,9847836;15;500;1,728204129
9,1694;756,527;292,458;900,282;15;49,46496134;15;25;1;25;861,6330535;1048,704138;501,1629191;15;500;1,728818032
9,16994;756,572;292,475;900,335;15;49,46538159;15;25;1;25;861,6329641;1048,765822;501,1924228;15;500;1,728917249
9,17573;757,049;292,66;900,903;15;49,47000887;15;25;1;25;861,6306005;1049,426045;501,5086132;15;500;1,730008641
9,19448;758,597;293,258;902,745;15;49,48499965;15;25;1;25;861,6229309;1051,567104;502,5340053;15;500;1,733530915
9,19676;758,784;293,331;902,968;15;49,48682667;15;25;1;25;861,6219766;1051,826292;502,6581435;15;500;1,733958803
9,20509;759,472;293,596;903,786;15;49,49351024;15;25;1;25;861,6186427;1052,777135;503,1135022;15;500;1,735521534
9,21551;760,331;293,929;904,808;15;49,50191556;15;25;1;25;861,6146495;1053,965207;503,6824223;15;500;1,737481173
9,21612;760,382;293,948;904,869;15;49,50239516;15;25;1;25;861,6141325;1054,035951;503,7163793;15;500;1,737592798
9,24568;762,82;294,891;907,771;15;49,52637962;15;25;1;25;861,6017514;1057,408854;505,3318452;15;500;1,743149391
9,24917;763,108;295,002;908,114;15;49,52923148;15;25;1;25;861,6001226;1057,807409;505,5227841;15;500;1,74380677
9,25009;763,184;295,032;908,204;15;49,52998531;15;25;1;25;861,6000401;1057,912194;505,5728847;15;500;1,743980417
9,27385;765,145;295,789;910,537;15;49,54944257;15;25;1;25;861,5901352;1060,623756;506,8716034;15;500;1,748445717
9,29092;766,553;296,334;912,213;15;49,56350076;15;25;1;25;861,582954;1062,571651;507,8045878;15;500;1,751652136
9,2968;767,039;296,522;912,791;15;49,56835771;15;25;1;25;861,5806386;1063,243514;508,1263449;15;500;1,752756103
9,33006;769,782;297,582;916,055;15;49,59602449;15;25;1;25;861,5665482;1067,036908;509,9433265;15;500;1,759007946
9,33462;770,159;297,728;916,504;15;49,59983367;15;25;1;25;861,5645273;1067,558677;510,1932728;15;500;1,759863874
9,33856;770,483;297,853;916,89;15;49,60312256;15;25;1;25;861,5626353;1068,00714;510,4081486;15;500;1,760601962
9,34033;770,629;297,91;917,064;15;49,60461626;15;25;1;25;861,5618976;1068,209367;510,5050098;15;500;1,760936893
9,34431;770,958;298,037;917,455;15;49,60796614;15;25;1;25;861,560346;1068,663861;510,722669;15;500;1,761687391
9,35321;771,693;298,321;918,329;15;49,61542764;15;25;1;25;861,5567659;1069,679717;511,2092015;15;500;1,763355868
9,37674;773,633;299,071;920,639;15;49,63529987;15;25;1;25;861,5461418;1072,363913;512,4951167;15;500;1,767778357
9,37819;773,753;299,117;920,781;15;49,63653073;15;25;1;25;861,5457322;1072,529063;512,5741643;15;500;1,768051279
9,38094;773,98;299,205;921,051;15;49,63885401;15;25;1;25;861,5446516;1072,842897;512,7244661;15;500;1,768566109
9,3863;774,422;299,376;921,578;15;49,64342204;15;25;1;25;861,5419749;1073,455105;513,0178329;15;500;1,769577166
9,42625;777,719;300,65;925,501;15;49,67758602;15;25;1;25;861,5246422;1078,01393;515,2016621;15;500;1,777088992
9,43149;778,151;300,817;926,014;15;49,6820728;15;25;1;25;861,5227615;1078,610307;515,4872355;15;500;1,778069095
9,43258;778,241;300,852;926,121;15;49,68301077;15;25;1;25;861,5223656;1078,734695;515,5467995;15;500;1,778273801
9,4451;779,274;301,252;927,351;15;49,69383293;15;25;1;25;861,5167297;1080,163902;516,2315077;15;500;1,780631043
9,44764;779,483;301,332;927,6;15;49,69600207;15;25;1;25;861,5153505;1080,45308;516,3701193;15;500;1,781102496
9,45374;779,987;301,527;928,199;15;49,70128877;15;25;1;25;861,5129782;1081,149318;516,7035666;15;500;1,782250119
9,46099;780,585;301,758;928,911;15;49,70758776;15;25;1;25;861,5095963;1081,97655;517,0999179;15;500;1,783614872
9,47693;781,9;302,267;930,476;15;49,72146303;15;25;1;25;861,5026194;1083,795104;517,9711116;15;500;1,786611174
9,5036;784,1;303,117;933,095;15;49,74481634;15;25;1;25;861,4902708;1086,837972;519,4290389;15;500;1,791623766
9,51194;784,789;303,383;933,914;15;49,75216515;15;25;1;25;861,4867944;1087,789752;519,8849543;15;500;1,793193341
9,51212;784,803;303,389;933,931;15;49,75231056;15;25;1;25;861,4867185;1087,809506;519,8944177;15;500;1,793224361
9,51457;785,006;303,467;934,172;15;49,75449251;15;25;1;25;861,4857189;1088,089592;520,028576;15;500;1,793689653
9,52265;785,672;303,725;934,965;15;49,76160167;15;25;1;25;861,4820459;1089,010961;520,4700179;15;500;1,795203416
9,53312;786,536;304,059;935,993;15;49,77086191;15;25;1;25;861,4773932;1090,205434;521,042278;15;500;1,797170092
9,54699;787,68;304,501;937,355;15;49,78320239;15;25;1;25;861,4708287;1091,787734;521,800467;15;500;1,799782031
9,55561;788,391;304,776;938,201;15;49,79087708;15;25;1;25;861,4669874;1092,770714;522,2714126;15;500;1,801401334
9,56159;788,885;304,967;938,788;15;49,79621023;15;25;1;25;861,4645963;1093,452928;522,5981798;15;500;1,802524311
9,57193;789,738;305,297;939,803;15;49,80545374;15;25;1;25;861,4599712;1094,632252;523,1632031;15;500;1,804466276
9,57198;789,742;305,298;939,809;15;49,80551289;15;25;1;25;861,4593726;1094,638866;523,1665432;15;500;1,804478685
9,58343;790,687;305,663;940,932;15;49,81579176;15;25;1;25;861,4546451;1095,943912;523,7916873;15;500;1,806631631
9,59131;791,337;305,915;941,706;15;49,82289046;15;25;1;25;861,4510014;1096,843136;524,2225524;15;500;1,808114516
9,5934;791,509;305,981;941,911;15;49,82476424;15;25;1;25;861,4498288;1097,081172;524,3366704;15;500;1,808505405
9,59941;792,005;306,173;942,502;15;49,83018345;15;25;1;25;861,4468475;1097,767661;524,6656643;15;500;1,809634646
9,61367;793,182;306,628;943,902;15;49,84308263;15;25;1;25;861,4405147;1099,394311;525,4450068;15;500;1,812315079
9,61381;793,193;306,632;943,915;15;49,8432023;15;25;1;25;861,4404343;1099,409402;525,4522436;15;500;1,812339898
9,62326;793,973;306,934;944,844;15;49,85180021;15;25;1;25;861,4358657;1100,488563;525,9693931;15;500;1,814120679
9,62439;794,066;306,97;944,954;15;49,85282026;15;25;1;25;861,435601;1100,616517;526,0306271;15;500;1,814331644
9,64218;795,534;307,537;946,701;15;49,86903291;15;25;1;25;861,4272204;1102,646014;527,0031353;15;500;1,817676108
9,64605;795,853;307,661;947,08;15;49,87256258;15;25;1;25;861,4257876;1103,08654;527,2141145;15;500;1,818402097
9,64937;796,127;307,767;947,407;15;49,87561254;15;25;1;25;861,4239101;1103,46622;527,3961466;15;500;1,819028809
9,65917;796,936;308,079;948,369;15;49,88459729;15;25;1;25;861,4194434;1104,58386;527,9316663;15;500;1,820871731
9,67067;797,885;308,446;949,498;15;49,8951553;15;25;1;25;861,4142123;1105,895519;528,5601504;15;500;1,823031148
9,67435;798,188;308,563;949,859;15;49,89856026;15;25;1;25;861,4122964;1106,314769;528,7611095;15;500;1,82372614
9,69693;800,051;309,283;952,076;15;49,91942869;15;25;1;25;861,4016275;1108,890173;529,9952541;15;500;1,827970636
9,69933;800,249;309,36;952,312;15;49,92166336;15;25;1;25;861,4004473;1109,164295;530,126629;15;500;1,828423638
9,69965;800,276;309,37;952,344;15;49,92193897;15;25;1;25;861,400264;1109,201449;530,1444425;15;500;1,828479488
9,70497;800,714;309,54;952,866;15;49,92690366;15;25;1;25;861,3975957;1109,807732;530,435026;15;500;1,829484788
9,70586;800,788;309,569;952,953;15;49,9277318;15;25;1;25;861,3976384;1109,909088;530,4834566;15;500;1,829652338
9,71924;801,892;309,995;954,267;15;49,94017762;15;25;1;25;861,3910581;1111,435327;531,2149252;15;500;1,832165624
9,72431;802,31;310,157;954,764;15;49,94489094;15;25;1;25;861,3888957;1112,012807;531,4915918;15;500;1,8331151
9,7417;803,745;310,711;956,472;15;49,96117424;15;25;1;25;861,3803324;1113,996656;532,4423898;15;500;1,83638557
9,74928;804,371;310,953;957,217;15;49,96830438;15;25;1;25;861,3766832;1114,862025;532,8571113;15;500;1,837812935
9,75057;804,477;310,994;957,343;15;49,96951483;15;25;1;25;861,3761223;1115,008418;532,9272522;15;500;1,838054968
9,76978;806,062;311,607;959,229;15;49,9876273;15;25;1;25;861,3670159;1117,199204;533,977138;15;500;1,841666901
9,77426;806,432;311,75;959,669;15;49,99187299;15;25;1;25;861,3649562;1117,710348;534,2220742;15;500;1,842510941
9,77997;806,903;311,932;960,23;15;49,99728098;15;25;1;25;861,3620053;1118,361848;534,5343679;15;500;1,843584617
9,78115;807;311,97;960,346;15;49,99840737;15;25;1;25;861,3613303;1118,496519;534,598942;15;500;1,843808042
9,78543;807,353;312,106;960,765;15;50,00244644;15;25;1;25;861,3595643;1118,983389;534,8321881;15;500;1,844608652
9,79613;808,236;312,448;961,816;15;50,01264238;15;25;1;25;861,3544263;1120,204175;535,4172517;15;500;1,846625715
9,79924;808,493;312,547;962,122;15;50,01559668;15;25;1;25;861,3527906;1120,559517;535,5875937;15;500;1,847209117
9,82538;810,649;313,38;964,688;15;50,04058315;15;25;1;25;861,3398531;1123,539757;537,0160173;15;500;1,852124698
9,8283;810,89;313,474;964,975;15;50,04336989;15;25;1;25;861,3385297;1123,873166;537,1757825;15;500;1,852670886
9,83226;811,217;313,6;965,364;15;50,04720508;15;25;1;25;861,3365409;1124,324941;537,3923284;15;500;1,853421897
9,84098;811,936;313,878;966,219;15;50,0555865;15;25;1;25;861,3325035;1125,31813;537,8682841;15;500;1,855060482
9,85025;812,701;314,174;967,13;15;50,06452832;15;25;1;25;861,3277758;1126,37609;538,3754134;15;500;1,856804606
9,87913;815,083;315,095;969,965;15;50,09250867;15;25;1;25;861,3134223;1129,66862;539,9535821;15;500;1,862235749
9,87923;815,092;315,098;969,975;15;50,09260495;15;25;1;25;861,3135284;1129,680335;539,9591488;15;500;1,86225437
9,88729;815,757;315,355;970,766;15;50,10044453;15;25;1;25;861,3096479;1130,599063;540,3994774;15;500;1,863768925
9,89739;816,59;315,677;971,758;15;50,11029883;15;25;1;25;861,3043702;1131,750974;540,9516973;15;500;1,865668351
9,90058;816,854;315,779;972,072;15;50,11342785;15;25;1;25;861,3028231;1132,11567;541,1264927;15;500;1,866270463
9,9139;817,953;316,204;973,379;15;50,12645499;15;25;1;25;861,2965104;1133,633763;541,8540646;15;500;1,86877205
9,92998;819,279;316,717;974,958;15;50,14228841;15;25;1;25;861,2881575;1135,467299;542,7330517;15;500;1,871801334
9,94114;820,2;317,073;976,054;15;50,15329263;15;25;1;25;861,2825459;1136,740087;543,3431656;15;500;1,873899529
9,94435;820,465;317,175;976,369;15;50,15645632;15;25;1;25;861,2809702;1137,105919;543,5185177;15;500;1,87450168
9,94964;820,901;317,344;976,889;15;50,16168034;15;25;1;25;861,2779934;1137,709588;543,8079878;15;500;1,875494925
9,95013;820,942;317,359;976,936;15;50,16217044;15;25;1;25;861,2782043;1137,764463;543,8341514;15;500;1,875588042
9,95073;820,991;317,379;976,996;15;50,16275865;15;25;1;25;861,2775217;1137,833896;543,8675518;15;500;1,875699783
9,9676;822,383;317,916;978,651;15;50,17949354;15;25;1;25;861,2693019;1139,75599;544,7888461;15;500;1,878872018
9,96813;822,427;317,934;978,704;15;50,18001867;15;25;1;25;861,269008;1139,817523;544,8183498;15;500;1,878971345
9,97095;822,659;318,023;978,98;15;50,18284239;15;25;1;25;861,2674615;1140,137949;544,9719916;15;500;1,879505233
9,97515;823,006;318,157;979,393;15;50,18701595;15;25;1;25;861,2652842;1140,617516;545,2018976;15;500;1,880293652
9,97845;823,278;318,263;979,717;15;50,19030527;15;25;1;25;861,263668;1140,993797;545,3822598;15;500;1,880914458
10,0067;825,609;319,164;982,491;15;50,21857192;15;25;1;25;861,2492204;1144,214983;546,9264714;15;500;1,886228686
10,0107;825,935;319,29;982,879;15;50,22255028;15;25;1;25;861,2471697;1144,665507;547,1424606;15;500;1,886973689
10,0156;826,347;319,449;983,369;15;50,22756189;15;25;1;25;861,2446632;1145,234521;547,4152305;15;500;1,887911158
10,0228;826,936;319,677;984,07;15;50,23474146;15;25;1;25;861,2410384;1146,048531;547,8054585;15;500;1,889252185
10,025;827,118;319,747;984,287;15;50,236971;15;25;1;25;861,2396856;1146,300362;547,9262566;15;500;1,889668155
10,0462;828,865;320,422;986,365;15;50,25839582;15;25;1;25;861,229036;1148,713401;549,0830236;15;500;1,893654087
10,0478;829,003;320,476;986,529;15;50,26006907;15;25;1;25;861,2283907;1148,90397;549,1743181;15;500;1,893964523
10,05;829,182;320,545;986,743;15;50,26227878;15;25;1;25;861,2268813;1149,152201;549,2934461;15;500;1,8943743
10,0653;830,441;321,032;988,241;15;50,2778131;15;25;1;25;861,2191071;1150,891639;550,1273427;15;500;1,897248986
10,0676;830,634;321,106;988,471;15;50,28020034;15;25;1;25;861,2176561;1151,158538;550,2553775;15;500;1,897689818
10,0817;831,795;321,555;989,852;15;50,29455216;15;25;1;25;861,2105929;1152,762172;551,0241433;15;500;1,900334847
10,1014;833,42;322,183;991,786;15;50,31474679;15;25;1;25;861,2001895;1155,007596;552,1007494;15;500;1,904041709
10,1029;833,549;322,233;991,939;15;50,31634071;15;25;1;25;861,1995811;1155,185373;552,1859204;15;500;1,904333544
10,1108;834,194;322,483;992,708;15;50,32438713;15;25;1;25;861,1951124;1156,077974;552,6140021;15;500;1,905805147
10,1172;834,724;322,688;993,338;15;50,33101888;15;25;1;25;861,1920019;1156,809595;552,9647063;15;500;1,907015973
10,1197;834,935;322,769;993,589;15;50,33364038;15;25;1;25;861,1905866;1157,100964;553,1044313;15;500;1,907494097
10,1302;835,798;323,103;994,616;15;50,34444949;15;25;1;25;861,1851498;1158,293372;553,6761347;15;500;1,909462499
