,wind_power_coefficient,wind_speed,air_density,price_eur_mwh,price_eur_kwh
2024-06-05 07:00:00,1.0,7.731193029089399,1.216,73.44,0.07343999999999999
2024-06-05 08:00:00,1.0,7.9496069267606275,1.216,56.64,0.05664
2024-06-05 09:00:00,1.0,8.255988549389471,1.216,45.83,0.045829999999999996
2024-06-05 10:00:00,1.0,8.15423637882278,1.217,37.54,0.03754
2024-06-05 11:00:00,1.0,8.665654151649886,1.216,24.26,0.02426
2024-06-05 12:00:00,1.0,8.855828090592775,1.216,20.93,0.02093
2024-06-05 13:00:00,1.0,8.539624676347506,1.217,25.0,0.025
2024-06-05 14:00:00,1.0,8.528418603873101,1.217,49.56,0.04956
2024-06-05 15:00:00,1.0,8.998973749974875,1.218,67.36,0.06736
2024-06-05 16:00:00,1.0,9.200607868349293,1.22,93.76,0.09376000000000001
2024-06-05 17:00:00,1.0,8.996930709860322,1.221,118.48,0.11848
2024-06-05 18:00:00,1.0,9.026660064332615,1.222,140.28,0.14028
2024-06-05 19:00:00,1.0,9.143157731719269,1.223,144.45,0.14445
2024-06-05 20:00:00,1.0,8.706254212600276,1.223,131.54,0.13154
2024-06-05 21:00:00,1.0,7.851108602016628,1.222,103.65,0.10365
2024-06-05 22:00:00,0.9148527154882569,6.058559897316507,1.22,87.18,0.08718000000000001
2024-06-05 23:00:00,1.0,6.445943210015992,1.218,80.6,0.08059999999999999
2024-06-06 00:00:00,1.0,7.218165511786723,1.218,76.92,0.07692
2024-06-06 01:00:00,1.0,7.918784273468183,1.219,74.65,0.07465000000000001
2024-06-06 02:00:00,1.0,8.01305305382427,1.22,79.83,0.07983
2024-06-06 03:00:00,1.0,7.194077119736834,1.222,89.31,0.08931
2024-06-06 04:00:00,0.8764746081741777,5.884353923797232,1.224,112.0,0.112
2024-06-06 05:00:00,0.6747724787782092,4.969866902420046,1.225,117.3,0.1173
2024-06-06 06:00:00,0.6867739644987451,5.024227300693302,1.227,96.83,0.09683
2024-06-06 07:00:00,0.8040202848978707,5.55564150584607,1.227,71.24,0.07124
2024-06-06 08:00:00,0.8026930832114564,5.549621376176553,1.227,57.8,0.0578
2024-06-06 09:00:00,0.8023297710738392,5.547973407972959,1.226,30.3,0.0303
2024-06-06 10:00:00,0.7651407117848373,5.379352160080575,1.226,25.2,0.0252
2024-06-06 11:00:00,1.0,6.690922103849338,1.225,19.67,0.01967
2024-06-06 12:00:00,1.0,7.0389089700401,1.225,20.93,0.02093
2024-06-06 13:00:00,0.8939719928910753,5.963778083871177,1.225,30.98,0.03098
2024-06-06 14:00:00,0.7155901816874772,5.154753789272218,1.226,53.75,0.05375
2024-06-06 15:00:00,0.6029642906785839,4.6456450177408986,1.226,74.62,0.07462
2024-06-06 16:00:00,0.4993778367771337,4.179130979988915,1.227,89.92,0.08992
2024-06-06 17:00:00,0.3801693278254918,3.642261140827008,1.227,111.5,0.1115
2024-06-06 18:00:00,0.27483766400061355,3.1678873405535874,1.227,148.44,0.14844
2024-06-06 19:00:00,0.15941605344666704,2.6480722532006964,1.228,150.02,0.15002000000000001
2024-06-06 20:00:00,0.14668071125557913,2.590717109898176,1.228,123.77,0.12376999999999999
2024-06-06 21:00:00,0.2537169269617928,3.0727675643167043,1.228,100.0,0.1
2024-06-06 22:00:00,0.6465580151941327,4.842070268468945,1.228,97.72,0.09772
2024-06-06 23:00:00,0.7900744721983772,5.4923839002710055,1.228,93.11,0.09311
2024-06-07 00:00:00,1.0,6.77128201886876,1.227,91.0,0.091
2024-06-07 01:00:00,1.0,7.663796283408704,1.226,90.09,0.09009
2024-06-07 02:00:00,1.0,7.6241640441038,1.225,90.11,0.09011
2024-06-07 03:00:00,1.0,6.814123961353418,1.225,86.04,0.08604
2024-06-07 04:00:00,0.9713032220479855,6.314938871798463,1.225,107.96,0.10796
2024-06-07 05:00:00,0.8186667622107449,5.622077295920578,1.225,109.36,0.10936
2024-06-07 06:00:00,0.7178717793177954,5.165095618302155,1.224,98.6,0.0986
2024-06-07 07:00:00,0.5838325313585495,4.559482841572771,1.222,77.4,0.07740000000000001
2024-06-07 08:00:00,0.6283922568099062,4.760162917571986,1.219,58.56,0.05856
2024-06-07 09:00:00,0.8197951403494566,5.627195570543664,1.216,41.39,0.04139
2024-06-07 10:00:00,0.9754983542861513,6.333995043575994,1.211,33.91,0.033909999999999996
2024-06-07 11:00:00,1.0,7.255194366782637,1.206,25.36,0.02536
2024-06-07 12:00:00,1.0,7.766730465120511,1.201,17.41,0.017410000000000002
2024-06-07 13:00:00,1.0,7.976638284214562,1.197,14.1,0.0141
2024-06-07 14:00:00,1.0,8.242177312486286,1.193,26.0,0.026
2024-06-07 15:00:00,1.0,8.518032083145133,1.19,60.09,0.060090000000000005
2024-06-07 16:00:00,1.0,8.970971085965692,1.192,81.13,0.08113
2024-06-07 17:00:00,1.0,9.58908267564292,1.204,102.0,0.102
2024-06-07 18:00:00,1.0,10.010686633017414,1.214,119.67,0.11967
2024-06-07 19:00:00,1.0,10.320352038453262,1.215,133.87,0.13387000000000002
2024-06-07 20:00:00,1.0,10.68596850830839,1.214,112.69,0.11269
2024-06-07 21:00:00,1.0,10.8858722187117,1.213,90.0,0.09
2024-06-07 22:00:00,1.0,11.885007107028876,1.212,94.35,0.09434999999999999
2024-06-07 23:00:00,1.0,11.571294439431512,1.212,81.15,0.08115
2024-06-08 00:00:00,1.0,11.864909015515016,1.213,74.02,0.07402
2024-06-08 01:00:00,1.0,12.059368144022118,1.214,72.58,0.07257999999999999
2024-06-08 02:00:00,1.0,11.438795640947898,1.215,67.07,0.06706999999999999
2024-06-08 03:00:00,1.0,10.539759268536155,1.215,69.25,0.06925
2024-06-08 04:00:00,1.0,9.65996577113374,1.214,68.75,0.06875
2024-06-08 05:00:00,1.0,9.521429273995023,1.213,53.53,0.05353
2024-06-08 06:00:00,1.0,9.150904593726558,1.214,38.6,0.0386
2024-06-08 07:00:00,1.0,8.217712928002413,1.217,12.46,0.01246
2024-06-08 08:00:00,1.0,8.95662625957241,1.22,0.0,0.0
2024-06-08 09:00:00,1.0,9.692211374136305,1.222,-2.25,-0.00225
2024-06-08 10:00:00,1.0,9.528415818723415,1.223,-9.9,-0.0099
2024-06-08 11:00:00,1.0,8.786338058048079,1.222,-23.0,-0.023
2024-06-08 12:00:00,1.0,8.133489665365092,1.223,-29.31,-0.02931
2024-06-08 13:00:00,1.0,7.832773409592352,1.225,-20.0,-0.02
2024-06-08 14:00:00,1.0,7.698102589101131,1.226,-7.46,-0.00746
2024-06-08 15:00:00,1.0,7.717934851176709,1.225,2.0,0.002
2024-06-08 16:00:00,1.0,7.764723387516765,1.224,44.38,0.04438
2024-06-08 17:00:00,1.0,8.094502829929871,1.224,66.37,0.06637
2024-06-08 18:00:00,1.0,6.85853350961931,1.225,93.11,0.09311
2024-06-08 19:00:00,0.9767300918151459,6.339590147759794,1.226,99.9,0.0999
2024-06-08 20:00:00,0.8200899606813317,5.628532862867257,1.228,108.24,0.10823999999999999
2024-06-08 21:00:00,0.8372908214481437,5.706555226237884,1.229,83.6,0.0836
2024-06-08 22:00:00,0.8770371782364093,5.886907542832216,1.23,69.02,0.06902
2024-06-08 23:00:00,1.0,7.733031392247241,1.232,55.96,0.05596
2024-06-09 00:00:00,1.0,9.297518288960248,1.233,37.58,0.037579999999999995
2024-06-09 01:00:00,1.0,9.850324362005122,1.234,15.48,0.01548
2024-06-09 02:00:00,1.0,10.517819099153952,1.235,17.63,0.01763
2024-06-09 03:00:00,1.0,11.179840771063212,1.237,12.55,0.01255
2024-06-09 04:00:00,1.0,11.198942746161404,1.238,9.32,0.00932
2024-06-09 05:00:00,1.0,10.585479237710253,1.239,3.0,0.003
2024-06-09 06:00:00,1.0,10.767700703773006,1.24,0.02,2e-05
2024-06-09 07:00:00,1.0,11.42967954572512,1.241,-1.97,-0.00197
2024-06-09 08:00:00,1.0,12.069072982626803,1.241,-7.48,-0.0074800000000000005
2024-06-09 09:00:00,1.0,12.452925733853371,1.241,-15.42,-0.01542
2024-06-09 10:00:00,1.0,11.32649055219586,1.24,-36.21,-0.03621
2024-06-09 11:00:00,1.0,11.27954805421351,1.24,-46.16,-0.04616
2024-06-09 12:00:00,1.0,10.891767966971512,1.239,-45.78,-0.04578
2024-06-09 13:00:00,1.0,10.671834956119056,1.239,-28.68,-0.02868
2024-06-09 14:00:00,1.0,10.48619160423339,1.238,-5.38,-0.00538
2024-06-09 15:00:00,1.0,9.615769260312131,1.238,0.52,0.0005200000000000001
2024-06-09 16:00:00,1.0,8.804401448990017,1.237,40.0,0.04
2024-06-09 17:00:00,1.0,8.260136379079379,1.237,87.29,0.08729
2024-06-09 18:00:00,1.0,7.661163053821207,1.236,102.43,0.10243000000000001
2024-06-09 19:00:00,1.0,7.212180298265107,1.235,121.48,0.12148
2024-06-09 20:00:00,1.0,6.834765531684726,1.235,117.03,0.11703
2024-06-09 21:00:00,1.0,6.648494867475868,1.234,96.18,0.09618
2024-06-09 22:00:00,0.83306187324743,5.687372899395947,1.233,75.92,0.07592
2024-06-09 23:00:00,0.7581975894508916,5.347880973769081,1.233,65.11,0.06511
2024-06-10 00:00:00,0.8244592581938907,5.64835180814103,1.232,66.21,0.06620999999999999
2024-06-10 01:00:00,0.7848693212179497,5.468776300009756,1.231,61.52,0.061520000000000005
2024-06-10 02:00:00,0.5813042237259601,4.548096304453924,1.23,59.57,0.05957
2024-06-10 03:00:00,0.2769722504897908,3.1775007072100445,1.23,74.75,0.07475
2024-06-10 04:00:00,0.0,1.0212386621515583,1.229,105.27,0.10527
2024-06-10 05:00:00,0.16873722007714873,2.6900512467617856,1.229,177.36,0.17736000000000002
2024-06-10 06:00:00,0.577141875795088,4.529350670573967,1.228,158.81,0.15881
2024-06-10 07:00:00,1.0,6.63189123335304,1.227,126.03,0.12603
2024-06-10 08:00:00,1.0,7.996294673649501,1.227,105.0,0.105
2024-06-10 09:00:00,1.0,9.97770539677351,1.226,101.3,0.1013
2024-06-10 10:00:00,1.0,9.77646723261966,1.225,88.1,0.0881
2024-06-10 11:00:00,1.0,14.49017789988469,1.224,70.0,0.07
2024-06-10 12:00:00,0.0,17.500218103838368,1.221,59.9,0.0599
2024-06-10 13:00:00,1.0,15.652880560823132,1.219,58.11,0.05811
2024-06-10 14:00:00,1.0,13.621498677134468,1.217,61.8,0.061799999999999994
2024-06-10 15:00:00,1.0,12.663813918783196,1.217,71.8,0.0718
2024-06-10 16:00:00,1.0,13.165042234206595,1.217,89.07,0.08907
2024-06-10 17:00:00,1.0,14.886197161445256,1.218,109.89,0.10989
2024-06-10 18:00:00,1.0,14.974576087759807,1.219,113.8,0.1138
2024-06-10 19:00:00,1.0,14.799374752171955,1.22,104.0,0.104
2024-06-10 20:00:00,1.0,14.092779148641483,1.22,97.16,0.09716
2024-06-10 21:00:00,1.0,13.339025880479449,1.219,77.0,0.077
2024-06-10 22:00:00,1.0,12.957186532344256,1.219,60.44,0.06044
2024-06-10 23:00:00,1.0,12.836908603358504,1.219,57.12,0.05712
2024-06-11 00:00:00,1.0,12.973031699969813,1.219,61.12,0.06112
2024-06-11 01:00:00,1.0,13.22208180732895,1.219,55.0,0.055
2024-06-11 02:00:00,1.0,13.179737365623492,1.219,58.07,0.058070000000000004
2024-06-11 03:00:00,1.0,13.094493100549448,1.219,59.17,0.05917
2024-06-11 04:00:00,1.0,12.819475816632682,1.219,77.93,0.07793000000000001
2024-06-11 05:00:00,1.0,12.46297919744371,1.22,97.67,0.09767
2024-06-11 06:00:00,1.0,11.878770750125469,1.22,87.75,0.08775
2024-06-11 07:00:00,1.0,11.308121007251565,1.22,68.23,0.06823
2024-06-11 08:00:00,1.0,10.891336093242064,1.221,48.71,0.04871
2024-06-11 09:00:00,1.0,10.635867058720828,1.222,33.35,0.033350000000000005
2024-06-11 10:00:00,1.0,10.437312088965664,1.222,13.31,0.01331
2024-06-11 11:00:00,1.0,10.668050810268896,1.223,1.84,0.00184
2024-06-11 12:00:00,1.0,10.51325006060089,1.224,0.86,0.00086
2024-06-11 13:00:00,1.0,10.431230330038488,1.225,2.1,0.0021000000000000003
2024-06-11 14:00:00,1.0,10.655534553616056,1.226,13.14,0.01314
2024-06-11 15:00:00,1.0,10.450155413612906,1.226,52.68,0.05268
2024-06-11 16:00:00,1.0,10.239932851298432,1.226,72.89,0.07289
2024-06-11 17:00:00,1.0,9.97990234776418,1.226,101.05,0.10105
2024-06-11 18:00:00,1.0,9.57218149998606,1.226,125.83,0.12583
2024-06-11 19:00:00,1.0,9.595519022379126,1.227,123.43,0.12343000000000001
2024-06-11 20:00:00,1.0,9.822736931573605,1.227,107.05,0.10704999999999999
2024-06-11 21:00:00,1.0,9.96677414653608,1.228,89.9,0.08990000000000001
2024-06-11 22:00:00,1.0,10.961328321851894,1.227,85.16,0.08516
2024-06-11 23:00:00,1.0,10.59154587856436,1.226,86.03,0.08603
2024-06-12 00:00:00,1.0,9.82755687887,1.227,86.0,0.086
2024-06-12 01:00:00,1.0,9.585316434322062,1.227,79.74,0.07973999999999999
2024-06-12 02:00:00,1.0,9.36890780552627,1.227,86.3,0.0863
2024-06-12 03:00:00,1.0,8.886344243718376,1.226,94.18,0.09418000000000001
2024-06-12 04:00:00,1.0,9.112498644732032,1.226,120.22,0.12022
2024-06-12 05:00:00,1.0,9.582678990390017,1.225,114.9,0.1149
2024-06-12 06:00:00,1.0,9.793381465405773,1.224,104.01,0.10401
2024-06-12 07:00:00,1.0,9.889902464356704,1.223,69.89,0.06989
2024-06-12 08:00:00,1.0,9.813812450870152,1.222,55.42,0.055420000000000004
2024-06-12 09:00:00,1.0,9.71236264596074,1.222,50.0,0.05
2024-06-12 10:00:00,1.0,10.31019975416977,1.221,36.61,0.03661
2024-06-12 11:00:00,1.0,9.916594121462955,1.221,37.83,0.037829999999999996
2024-06-12 12:00:00,1.0,9.834046006059245,1.22,38.04,0.03804
2024-06-12 13:00:00,1.0,9.717030043033152,1.22,39.89,0.03989
2024-06-12 14:00:00,1.0,9.292599079856991,1.22,54.02,0.054020000000000006
2024-06-12 15:00:00,1.0,8.655533182814027,1.219,71.42,0.07142
2024-06-12 16:00:00,1.0,7.993689368835987,1.219,89.06,0.08906
2024-06-12 17:00:00,1.0,7.157381129703183,1.219,119.86,0.11986
2024-06-12 18:00:00,0.9514651934416716,6.2248256502388974,1.22,147.69,0.14769
2024-06-12 19:00:00,0.8286271420270025,5.6672571496423725,1.223,151.86,0.15186000000000002
2024-06-12 20:00:00,0.818512607974985,5.621378058948625,1.226,128.3,0.12830000000000003
2024-06-12 21:00:00,0.7966133945054428,5.522044170138345,1.227,107.07,0.10707
2024-06-12 22:00:00,0.9261336074949582,6.10976614253622,1.226,103.11,0.10311
2024-06-12 23:00:00,0.8625611732155292,5.821198034890767,1.225,89.63,0.08963
2024-06-13 00:00:00,0.6738812742142506,4.965830215949067,1.223,83.62,0.08362
2024-06-13 01:00:00,0.7977869445647618,5.527367342647158,1.221,80.35,0.08034999999999999
2024-06-13 02:00:00,1.0,7.06596706078589,1.219,78.68,0.07868
2024-06-13 03:00:00,1.0,8.708613977340278,1.219,92.7,0.0927
2024-06-13 04:00:00,1.0,9.549994846284214,1.219,114.03,0.11403
2024-06-13 05:00:00,1.0,9.252301769291428,1.22,124.25,0.12425
2024-06-13 06:00:00,1.0,8.640653394116612,1.221,104.17,0.10417
2024-06-13 07:00:00,1.0,8.253475614788382,1.222,73.79,0.07379000000000001
2024-06-13 08:00:00,1.0,7.907945742570491,1.222,56.95,0.05695
2024-06-13 09:00:00,1.0,8.081440446600288,1.222,51.02,0.05102
2024-06-13 10:00:00,1.0,8.169435274965052,1.222,44.15,0.04415
2024-06-13 11:00:00,1.0,8.216510066406771,1.22,38.93,0.03893
2024-06-13 12:00:00,1.0,8.379917831789545,1.218,35.96,0.03596
2024-06-13 13:00:00,1.0,8.845135294326614,1.216,44.91,0.04491
2024-06-13 14:00:00,1.0,8.898734777791041,1.215,67.3,0.0673
2024-06-13 15:00:00,1.0,8.547572762211688,1.216,70.85,0.07085
2024-06-13 16:00:00,1.0,8.11727770838314,1.216,90.9,0.09090000000000001
2024-06-13 17:00:00,1.0,7.997865667717787,1.217,121.65,0.12165000000000001
2024-06-13 18:00:00,1.0,7.76669619717773,1.217,166.14,0.16613999999999998
2024-06-13 19:00:00,1.0,7.362729619008083,1.217,139.05,0.13905
2024-06-13 20:00:00,1.0,7.055061513892055,1.218,99.6,0.0996
2024-06-13 21:00:00,1.0,6.936877679540025,1.219,80.0,0.08
2024-06-13 22:00:00,1.0,6.72484814712188,1.219,69.94,0.06994
2024-06-13 23:00:00,1.0,7.442350112198445,1.22,58.94,0.05894
2024-06-14 00:00:00,1.0,8.234090867785081,1.22,53.39,0.05339
2024-06-14 01:00:00,1.0,9.6154745328345,1.221,50.44,0.05044
2024-06-14 02:00:00,1.0,10.979529995807232,1.221,47.29,0.04729
2024-06-14 03:00:00,1.0,11.833153808407303,1.222,52.72,0.052719999999999996
2024-06-14 04:00:00,1.0,12.189853946310166,1.223,72.22,0.07221999999999999
2024-06-14 05:00:00,1.0,12.150476132985304,1.223,92.0,0.092
2024-06-14 06:00:00,1.0,12.106955610059252,1.223,97.55,0.09755
2024-06-14 07:00:00,1.0,13.048423870522226,1.222,92.59,0.09259
2024-06-14 08:00:00,1.0,13.195157425514155,1.222,71.08,0.07108
2024-06-14 09:00:00,1.0,13.48098957644808,1.22,59.2,0.0592
2024-06-14 10:00:00,1.0,12.747694343042603,1.219,51.75,0.05175
2024-06-14 11:00:00,1.0,12.644338766226728,1.218,39.88,0.039880000000000006
2024-06-14 12:00:00,1.0,12.829556860717744,1.217,34.17,0.03417
2024-06-14 13:00:00,1.0,12.569249785986186,1.215,34.39,0.034390000000000004
2024-06-14 14:00:00,1.0,11.810398097444912,1.214,48.79,0.04879
2024-06-14 15:00:00,1.0,11.775521273417713,1.215,75.0,0.075
2024-06-14 16:00:00,1.0,11.865361803144046,1.216,90.98,0.09098
2024-06-14 17:00:00,1.0,11.351817958194838,1.218,113.07,0.11306999999999999
2024-06-14 18:00:00,1.0,11.044104888802432,1.219,127.31,0.12731
2024-06-14 19:00:00,1.0,10.814597427044845,1.221,119.6,0.1196
2024-06-14 20:00:00,1.0,10.108936989048075,1.222,111.4,0.1114
2024-06-14 21:00:00,1.0,9.038882204808942,1.222,108.0,0.108
2024-06-14 22:00:00,1.0,8.221686605395,1.221,106.85,0.10685
2024-06-14 23:00:00,1.0,6.87174773086435,1.22,104.0,0.104
2024-06-15 00:00:00,0.7608044240938391,5.359697009089438,1.219,94.0,0.094
2024-06-15 01:00:00,1.0,6.55262132207773,1.217,87.0,0.087
2024-06-15 02:00:00,1.0,7.156254683346934,1.217,56.6,0.056600000000000004
2024-06-15 03:00:00,1.0,7.998359167322684,1.218,19.89,0.01989
2024-06-15 04:00:00,1.0,9.296420827430277,1.219,1.54,0.0015400000000000001
2024-06-15 05:00:00,1.0,9.33739142192177,1.22,0.09,8.999999999999999e-05
2024-06-15 06:00:00,1.0,9.69230291702927,1.222,0.0,0.0
2024-06-15 07:00:00,1.0,8.816182105271704,1.224,-0.06,-5.9999999999999995e-05
2024-06-15 08:00:00,1.0,9.034847341132156,1.226,-10.08,-0.01008
2024-06-15 09:00:00,1.0,11.074029737707356,1.228,-28.99,-0.02899
2024-06-15 10:00:00,1.0,13.46096728527584,1.228,-44.87,-0.04487
2024-06-15 11:00:00,1.0,14.088903618673832,1.227,-65.44,-0.06544
2024-06-15 12:00:00,1.0,13.382910548124658,1.227,-79.99,-0.07998999999999999
2024-06-15 13:00:00,1.0,13.597242959525094,1.226,-56.17,-0.056170000000000005
2024-06-15 14:00:00,1.0,15.605896759086011,1.226,-29.17,-0.02917
2024-06-15 15:00:00,0.0,16.799566717313326,1.225,-4.5,-0.0045
2024-06-15 16:00:00,0.0,17.451323350016462,1.224,-0.01,-1e-05
2024-06-15 17:00:00,0.0,17.82552628607378,1.223,32.09,0.03209
2024-06-15 18:00:00,0.0,16.751231159016154,1.223,70.0,0.07
2024-06-15 19:00:00,0.34683247864088873,16.030184309067586,1.223,67.77,0.06777
2024-06-15 20:00:00,1.0,15.205821148319862,1.224,63.25,0.06325
2024-06-15 21:00:00,1.0,14.492320114749054,1.224,40.72,0.04072
2024-06-15 22:00:00,1.0,14.422940220668885,1.224,25.01,0.02501
2024-06-15 23:00:00,1.0,13.860740967416596,1.224,10.25,0.01025
2024-06-16 00:00:00,1.0,13.39137037377425,1.224,4.92,0.00492
2024-06-16 01:00:00,1.0,14.47005859760101,1.223,2.92,0.00292
2024-06-16 02:00:00,1.0,14.355170044389627,1.224,2.19,0.00219
2024-06-16 03:00:00,1.0,13.809375613426536,1.224,2.53,0.0025299999999999997
2024-06-16 04:00:00,1.0,12.67155442854633,1.225,2.95,0.0029500000000000004
2024-06-16 05:00:00,1.0,12.49705506972914,1.225,0.47,0.00047
2024-06-16 06:00:00,1.0,13.073084286245704,1.226,-0.02,-2e-05
2024-06-16 07:00:00,1.0,13.2410272966391,1.228,-1.27,-0.00127
2024-06-16 08:00:00,1.0,13.875013941416109,1.229,-10.0,-0.01
2024-06-16 09:00:00,1.0,13.98719974964646,1.23,-13.33,-0.01333
2024-06-16 10:00:00,1.0,12.974333167269888,1.231,-20.0,-0.02
2024-06-16 11:00:00,1.0,13.353978985324536,1.231,-30.0,-0.03
2024-06-16 12:00:00,1.0,13.02828419610282,1.23,-35.66,-0.03566
2024-06-16 13:00:00,1.0,12.872732524512063,1.229,-29.03,-0.02903
2024-06-16 14:00:00,1.0,12.255859007824895,1.228,-10.02,-0.01002
2024-06-16 15:00:00,1.0,11.521662911015987,1.226,-1.99,-0.00199
2024-06-16 16:00:00,1.0,10.20693981009243,1.225,52.41,0.05241
2024-06-16 17:00:00,1.0,9.292323922911068,1.225,92.26,0.09226000000000001
2024-06-16 18:00:00,1.0,8.392725030689633,1.225,111.04,0.11104
2024-06-16 19:00:00,1.0,7.868374325549707,1.226,117.7,0.1177
2024-06-16 20:00:00,1.0,7.688120123949438,1.226,118.27,0.11827
2024-06-16 21:00:00,1.0,7.529899567025594,1.227,91.6,0.0916
2024-06-16 22:00:00,1.0,8.290218396152527,1.227,70.16,0.07016
2024-06-16 23:00:00,1.0,9.21689715957934,1.228,60.78,0.06078
2024-06-17 00:00:00,1.0,9.58982085942418,1.228,63.7,0.0637
2024-06-17 01:00:00,1.0,9.852223646246191,1.228,70.0,0.07
2024-06-17 02:00:00,1.0,10.172599793324729,1.229,69.41,0.06941
2024-06-17 03:00:00,1.0,10.064350801033523,1.229,84.9,0.0849
2024-06-17 04:00:00,1.0,9.928337557218327,1.228,108.7,0.1087
2024-06-17 05:00:00,1.0,9.964097473221322,1.228,126.0,0.126
2024-06-17 06:00:00,1.0,10.055518268446324,1.228,117.85,0.11785
2024-06-17 07:00:00,1.0,9.876607472888027,1.227,84.73,0.08473
2024-06-17 08:00:00,1.0,9.3237912042515,1.224,63.48,0.06348
2024-06-17 09:00:00,1.0,8.805455874395685,1.222,46.9,0.0469
2024-06-17 10:00:00,1.0,7.622779930484047,1.22,36.54,0.036539999999999996
2024-06-17 11:00:00,1.0,7.446837184235009,1.219,34.59,0.03459
2024-06-17 12:00:00,1.0,7.052496906645582,1.219,39.45,0.039450000000000006
2024-06-17 13:00:00,1.0,6.905116482139044,1.219,46.15,0.04615
2024-06-17 14:00:00,1.0,7.220601167633325,1.219,54.07,0.05407
2024-06-17 15:00:00,1.0,7.608310860602933,1.219,77.54,0.07754000000000001
2024-06-17 16:00:00,1.0,7.541648443432153,1.219,101.36,0.10136
2024-06-17 17:00:00,1.0,7.393753577826976,1.219,139.0,0.139
2024-06-17 18:00:00,1.0,7.356007031799876,1.22,181.54,0.18153999999999998
2024-06-17 19:00:00,1.0,7.214573811656598,1.22,196.93,0.19693
2024-06-17 20:00:00,1.0,6.9682475839463285,1.221,126.61,0.12661
2024-06-17 21:00:00,1.0,7.050723156801888,1.22,103.39,0.10339
2024-06-17 22:00:00,1.0,7.547550509758556,1.22,88.07,0.08807
2024-06-17 23:00:00,1.0,6.890577014535581,1.22,84.9,0.0849
2024-06-18 00:00:00,0.8100492967360894,5.582988843795281,1.22,87.27,0.08727
2024-06-18 01:00:00,0.5183414688216609,4.264535974776669,1.22,84.6,0.0846
2024-06-18 02:00:00,0.1896449582337062,2.7842117569473777,1.221,86.6,0.0866
2024-06-18 03:00:00,0.0,1.506064996091827,1.221,94.9,0.09490000000000001
2024-06-18 04:00:00,0.0,0.8383705156996019,1.222,117.44,0.11744
2024-06-18 05:00:00,0.012214258390256806,1.9851312875659568,1.222,115.89,0.11589
2024-06-18 06:00:00,0.0,0.9788917684499716,1.222,90.0,0.09
2024-06-18 07:00:00,0.0,0.4813801269836455,1.222,87.05,0.08705
2024-06-18 08:00:00,0.0,1.289593619918981,1.221,81.01,0.08101
2024-06-18 09:00:00,0.0,1.4890712258801542,1.221,68.34,0.06834
2024-06-18 10:00:00,0.0,1.421294390655219,1.221,66.91,0.06691
2024-06-18 11:00:00,0.0,1.6158690570269527,1.22,77.1,0.07709999999999999
2024-06-18 12:00:00,0.0,1.6643837804996138,1.22,85.05,0.08505
2024-06-18 13:00:00,0.0,1.2033790237850484,1.219,90.0,0.09
2024-06-18 14:00:00,0.13725057716947747,2.5482473683117397,1.219,91.0,0.091
2024-06-18 15:00:00,0.4566199064546887,3.9865655047809394,1.218,94.65,0.09465000000000001
2024-06-18 16:00:00,0.641317291676746,4.818372364625277,1.217,115.17,0.11517000000000001
2024-06-18 17:00:00,0.7484234775953655,5.303577722228957,1.216,141.6,0.1416
2024-06-18 18:00:00,0.8104772865918529,5.584930187341865,1.215,150.8,0.15080000000000002
2024-06-18 19:00:00,1.0,6.725593474292169,1.214,113.09,0.11309000000000001
2024-06-18 20:00:00,1.0,7.702507552358115,1.214,95.19,0.09519
2024-06-18 21:00:00,1.0,8.184359049968617,1.213,86.35,0.08635
2024-06-18 22:00:00,1.0,8.287075089883253,1.213,100.05,0.10005
2024-06-18 23:00:00,1.0,8.483947179293837,1.212,89.24,0.08924
2024-06-19 00:00:00,1.0,7.951660672338466,1.212,79.7,0.07970000000000001
2024-06-19 01:00:00,1.0,6.680684027905809,1.211,77.06,0.07706
2024-06-19 02:00:00,0.9392333194730494,6.169262993742259,1.211,81.17,0.08117
2024-06-19 03:00:00,1.0,7.255549561173617,1.211,77.32,0.07732
2024-06-19 04:00:00,1.0,7.04137617869529,1.212,101.9,0.1019
2024-06-19 05:00:00,1.0,6.76238408297094,1.211,112.14,0.11214
2024-06-19 06:00:00,1.0,7.25419428216887,1.21,104.23,0.10423
2024-06-19 07:00:00,1.0,7.282131427314229,1.208,81.73,0.08173
2024-06-19 08:00:00,1.0,7.220210611920765,1.206,72.49,0.07249
2024-06-19 09:00:00,1.0,6.834354588693223,1.203,60.26,0.06026
2024-06-19 10:00:00,1.0,6.843066008727531,1.202,45.0,0.045
2024-06-19 11:00:00,1.0,6.542491058764373,1.202,33.56,0.03356
2024-06-19 12:00:00,0.9591358453481985,6.259669190818285,1.203,21.87,0.02187
2024-06-19 13:00:00,1.0,6.452460727750396,1.205,13.44,0.013439999999999999
2024-06-19 14:00:00,0.9912734893775141,6.40565278093643,1.207,30.03,0.03003
2024-06-19 15:00:00,0.8029158678164371,5.550631917546479,1.207,64.16,0.06416
2024-06-19 16:00:00,0.8858460484143402,5.92689278213526,1.208,79.78,0.07978
2024-06-19 17:00:00,0.7940723188222623,5.5105179603170376,1.209,99.89,0.09989
2024-06-19 18:00:00,0.6954694525658462,5.063613273856536,1.211,122.69,0.12269
2024-06-19 19:00:00,0.7759703848524347,5.428439968477182,1.213,117.7,0.1177
