vazao_kg_h;P0_bar;T0_C;P1_bar;T1_C;W1_kW;T_dc1_C;W_dc1_kW;P2_bar;T2_C;W2_kW;T_dc2_C;W_dc2_kW;P3_bar;T3_C;W3_kW;W_total_sistema_kW
41,3549;3,0;25,0;6,362896510665318;120,0377638901802;1,196182205112892;33,4219679230376;0,005;12,485372806577224;120,16815308014293;1,091972228114266;33,42692348397432;0,005;15,0;55,377058377788956;0,2754861726240042;2,573640605851162
41,3591;3,0;25,0;6,362896510665318;120,0377638901802;1,1963036892722416;33,42310443963993;0,005;12,485243907119752;120,16814327654436;1,0920687445172317;33,42806127371729;0,005;15,0;55,37956818323255;0,27553142886109566;2,573903862650569
41,3661;3,0;25,0;6,362896510665318;120,0377638901802;1,196506162871157;33,42499895962003;0,005;12,485029041996789;120,16812694985776;1,0922295947664353;33,42995791600097;0,005;15,0;55,38375191264788;0,2756068686908989;2,5743426263284914
41,3768;3,0;25,0;6,362896510665318;120,0377638901802;1,1968156582294995;33,42789565506425;0,005;12,484700526373537;120,16810202392418;1,0924754406836947;33,43285785651224;0,005;15,0;55,39014878130968;0,2757222147042048;2,575013313617399
41,4164;3,0;25,0;6,362896510665318;120,0377638901802;1,197961080303364;33,438624396713806;0,005;12,483483882532955;120,16801009697338;1,09338503551664;33,443598618250505;0,005;15,0;55,41384144844557;0,27614942720186786;2,5774955430218713
41,4173;3,0;25,0;6,362896510665318;120,0377638901802;1,1979871126232244;33,4388683827835;0,005;12,483456216385548;120,16800801363473;1,0934057032801;33,443842877693626;0,005;15,0;55,414380252251476;0,2761591425146686;2,5775519584179927
41,4195;3,0;25,0;6,362896510665318;120,0377638901802;1,1980507471828836;33,43946482141256;0,005;12,483388585193362;120,16800292213804;1,093456223572861;33,44443998460453;0,005;15,0;55,41569739068592;0,2761828921682135;2,5776898629239584
41,4237;3,0;25,0;6,362896510665318;120,0377638901802;1,198172231342233;33,44060358825189;0,005;12,483259459939989;120,16799320637278;1,0935526678303022;33,44558002739508;0,005;15,0;55,41821217384734;0,2762282367952103;2,5779531359677454
41,457;3,0;25,0;6,362896510665318;120,0377638901802;1,1991354271770738;33,44963754808535;0,005;12,482235163238666;120,16791637746257;1,0943171669636975;33,45462411025335;0,005;15,0;55,43816223879685;0,2765879583766237;2,580040552517395
41,4905;3,0;25,0;6,362896510665318;120,0377638901802;1,2001044079718837;33,45873501061001;0,005;12,481203788139972;120,16783945234943;1,095085960091119;33,46373176843096;0,005;15,0;55,45825257468243;0,2769502051252275;2,58214057318823
41,5007;3,0;25,0;6,362896510665318;120,0377638901802;1,2003994409303034;33,4615068230423;0,005;12,480889573327545;120,16781610335056;1,0953199811050183;33,46650668758569;0,005;15,0;55,464373699886266;0,2770605738013187;2,58277999583664
41,5142;3,0;25,0;6,362896510665318;120,0377638901802;1,200789925728212;33,4651767167672;0,005;12,48047356876315;120,16778525276658;1,0956296722451178;33,470180694863174;0,005;15,0;55,472478105811035;0,27720670214535365;2,583626300118683
41,527;3,0;25,0;6,362896510665318;120,0377638901802;1,2011601631662285;33,46865770598136;0,005;12,480078996027327;120,16775605716418;1,0959232605496705;33,47366558614458;0,005;15,0;55,4801653500391;0,27734530834427035;2,5844287320601693
41,538;3,0;25,0;6,362896510665318;120,0377638901802;1,2014783359645245;33,47165025841977;0,005;12,479739802257201;120,16773101028156;1,0961755281755057;33,47666149333489;0,005;15,0;55,48677395886972;0,2774644657293694;2,5851183298693994
41,5395;3,0;25,0;6,362896510665318;120,0377638901802;1,2015217231642918;33,47205841087377;0,005;12,479693540843765;120,16772759788557;1,0962099258121856;33,47707010335645;0,005;15,0;55,48767530341263;0,2774807175207888;2,585212366497266
41,5549;3,0;25,0;6,362896510665318;120,0377638901802;1,2019671650819062;33,47624984599538;0,005;12,479218483284292;120,16769260688875;1,09656304026166;33,48126623758414;0,005;15,0;55,49693147435323;0,277647611682762;2,586177817026328
41,5616;3,0;25,0;6,362896510665318;120,0377638901802;1,2021609612408684;33,478074000889734;0,005;12,479011741530991;120,16767740797803;1,0967166482794881;33,483092437699966;0,005;15,0;55,500959855811004;0,27772024562528597;2,5865978551456426
41,565;3,0;25,0;6,362896510665318;120,0377638901802;1,2022593055603412;33,47899983247463;0,005;12,47890681369833;120,16766970077305;1,0967945940486477;33,48401930734565;0,005;15,0;55,50300442111046;0,27775711024077043;2,5868110098497596
41,5663;3,0;25,0;6,362896510665318;120,0377638901802;1,20229690780014;33,47935385199381;0,005;12,478866691723601;120,16766675490862;1,0968243960298905;33,4843737238037;0,005;15,0;55,503786222171755;0,27777120653132453;2,5868925103613547
41,5726;3,0;25,0;6,362896510665318;120,0377638901802;1,2024791340391638;33,481069681618635;0,005;12,478672234803051;120,16765248672544;1,0969688146464012;33,4860914773173;0,005;15,0;55,50757538526631;0,277839527132303;2,587287475817868
41,5749;3,0;25,0;6,362896510665318;120,0377638901802;1,2025456610788074;33,48169617679993;0,005;12,478601234474802;120,16764728097814;1,097021536271787;33,48671867497883;0,005;15,0;55,508958910141644;0,2778644727997106;2,587431670150305
41,5758;3,0;25,0;6,362896510665318;120,0377638901802;1,202571693398668;33,481941338907745;0,005;12,478573450555777;120,1676452444238;1,0970421660898906;33,486964111986;0,005;15,0;55,509500315588184;0,277874234617507;2,5874880941060656
41,5819;3,0;25,0;6,362896510665318;120,0377638901802;1,2027481346777231;33,483603168403434;0,005;12,478385119807884;120,16763144818145;1,0971819847318818;33,48862780492236;0,005;15,0;55,51317022901213;0,27794040501321;2,587870524422815
41,6089;3,0;25,0;6,362896510665318;120,0377638901802;1,2035291042735403;33,490962471900374;0,005;12,477551158340352;120,16757053103152;1,097800735231247;33,49599536134849;0,005;15,0;55,52942221568463;0,2782334361351535;2,5895632756399407
41,6214;3,0;25,0;6,362896510665318;120,0377638901802;1,2038906642716034;33,49437157980945;0,005;12,477164862897672;120,16754241066633;1,0980871281032007;33,49940829278479;0,005;15,0;55,536950759043805;0,2783691792306994;2,590346971605504
41,6246;3,0;25,0;6,362896510665318;120,0377638901802;1,2039832236311077;33,495244517108446;0,005;12,477065950715195;120,16753522021202;1,0981604379937793;33,50028220918534;0,005;15,0;55,53887852116742;0,27840393765890364;2,59054759928379
41,6395;3,0;25,0;6,362896510665318;120,0377638901802;1,204414203148799;33,499310234837054;0,005;12,476605280642037;120,16750178458886;1,098501751287297;33,50435248735572;0,005;15,0;55,54785710474687;0,2785658255880939;2,59148178002419
41,644;3,0;25,0;6,362896510665318;120,0377638901802;1,204544364748102;33,50053849319819;0,005;12,476466116436866;120,16749170113951;1,0986048208670829;33,505582123518195;0,005;15,0;55,550569547395696;0,2786147321586706;2,5917639177738554
41,6523;3,0;25,0;6,362896510665318;120,0377638901802;1,2047844405868162;33,50280438177515;0,005;12,476209392426043;120,16747312051058;1,0987949128440648;33,50785055396699;0,005;15,0;55,55557345793818;0,2787049549451761;2,5922843083760574
41,6529;3,0;25,0;6,362896510665318;120,0377638901802;1,2048017954667232;33,502968202771655;0,005;12,476190831884836;120,16747177822498;1,0988086537221926;33,50801455874317;0,005;15,0;55,55593523468906;0,27871147794559853;2,592321927134514
41,6667;3,0;25,0;6,362896510665318;120,0377638901802;1,205200957704585;33,5067368974254;0,005;12,4757638583961;120,16744093885978;1,099124667475287;33,511787481443776;0,005;15,0;55,564257895867854;0,27886153938114205;2,593187164561014
41,6799;3,0;25,0;6,362896510665318;120,0377638901802;1,2055827650625401;33,51034319085959;0,005;12,47535530372817;120,16741149997853;1,0994268940725938;33,515397821101416;0,005;15,0;55,5722219214212;0,27900513456409043;2,594014793699224
41,681;3,0;25,0;6,362896510665318;120,0377638901802;1,2056145823423694;33,51064377949902;0,005;12,47532125109994;120,16740904937359;1,099452077529067;33,515698747014866;0,005;15,0;55,572885732224336;0,27901710339630925;2,594083763267746
41,6865;3,0;25,0;6,362896510665318;120,0377638901802;1,2057736687415175;33,51214687076376;0,005;12,475150973183297;120,16739680243546;1,0995779899806286;33,51720352485481;0,005;15,0;55,57620511382953;0,27907695348147016;2,5944286122036164
41,699;3,0;25,0;6,362896510665318;120,0377638901802;1,2061352287395808;33,51556390471711;0,005;12,474763886378982;120,16736900623272;1,0998641246997045;33,52062439320744;0,005;15,0;55,58375119272324;0,2792130131231555;2,595212366562441
41,7004;3,0;25,0;6,362896510665318;120,0377638901802;1,206175723459364;33,51594669183939;0,005;12,47472052474365;120,16736589632575;1,0998961691984115;33,52100760989282;0,005;15,0;55,584596529050145;0,27922825497909654;2,5953001476368724
41,7036;3,0;25,0;6,362896510665318;120,0377638901802;1,206268282818868;33,51682169381287;0,005;12,474621406451172;120,16735879044006;1,0999694118078465;33,52188359380848;0,005;15,0;55,586528859066846;0,27926309590944687;2,5955007905361613
41,7051;3,0;25,0;6,362896510665318;120,0377638901802;1,2063116700186358;33,51723187971133;0,005;12,474574941886425;120,16735546073954;1,1000037433427312;33,522294240032366;0,005;15,0;55,58743470231286;0,27927942874625067;2,5955948421076176
41,7068;3,0;25,0;6,362896510665318;120,0377638901802;1,2063608421783725;33,517696779224096;0,005;12,474522279835917;120,16735168799511;1,1000426516916195;33,5227596612783;0,005;15,0;55,58846137368619;0,279297940182507;2,595701434052499
41,7099;3,0;25,0;6,362896510665318;120,0377638901802;1,206450509057892;33,51854459776925;0,005;12,474426242992594;120,16734481078646;1,1001136002298073;33,52360843130391;0,005;15,0;55,590333673233886;0,27933169875978175;2,5958958080474814
41,714;3,0;25,0;6,362896510665318;120,0377638901802;1,2065691007372565;33,51966602639007;0,005;12,474299214531952;120,16733572008809;1,1002074314643762;33,524731118502544;0,005;15,0;55,592810206360866;0,2793763520190305;2,5961528842206634
41,7239;3,0;25,0;6,362896510665318;120,0377638901802;1,206855456255723;33,5223744305068;0,005;12,473992431001104;120,16731379270612;1,1004339811206985;33,5274425624152;0,005;15,0;55,59879137626331;0,27948419592737445;2,596773633303796
41,74;3,0;25,0;6,362896510665318;120,0377638901802;1,2073211455332287;33,52678071015575;0,005;12,473493350586644;120,16727820355976;1,1008023546454953;33,53185378796644;0,005;15,0;55,60852209775635;0,27965964677734545;2,5977831469560693
41,7432;3,0;25,0;6,362896510665318;120,0377638901802;1,207413704892733;33,52765674360481;0,005;12,473394129442267;120,16727114036041;1,1008755635233303;33,53273080480652;0,005;15,0;55,6104567098908;0,279694529078317;2,5979837974943805
41,7485;3,0;25,0;6,362896510665318;120,0377638901802;1,207567006331912;33,52910785712365;0,005;12,473229776170252;120,1672594495418;1,1009968097309115;33,53418354732585;0,005;15,0;55,61366131638522;0,2797523102440286;2,5983161263068517
41,7508;3,0;25,0;6,362896510665318;120,0377638901802;1,207633533371555;33,52973765666984;0,005;12,473158445972276;120,16725437912186;1,1010494236830184;33,53481405389752;0,005;15,0;55,615052151846214;0,2797773879433214;2,598460344997895
41,7561;3,0;25,0;6,362896510665318;120,0377638901802;1,2077868348107346;33,5311890975412;0,005;12,472994060076356;120,16724270191531;1,1011706591676087;33,536267124233646;0,005;15,0;55,61825748261202;0,2798351822615723;2,5987926762399156
41,7568;3,0;25,0;6,362896510665318;120,0377638901802;1,2078070821706257;33,53138081434071;0,005;12,472972347031398;120,16724116035289;1,1011866708423712;33,53645905626972;0,005;15,0;55,61868086593449;0,27984281615914375;2,598836569172141
41,758;3,0;25,0;6,362896510665318;120,0377638901802;1,20784179193044;33,53170948097211;0,005;12,472935123745808;120,16723851805983;1,1012141191241898;33,53678809189125;0,005;15,0;55,61940668640398;0,27985590321293624;2,598911814267566
41,7687;3,0;25,0;6,362896510665318;120,0377638901802;1,2081512872887823;33,53464060883046;0,005;12,472603164597144;120,16721497915978;1,1014588493549071;33,53972251064805;0,005;15,0;55,6258797296133;0,279972616899218;2,5995827535429075
41,7795;3,0;25,0;6,362896510665318;120,0377638901802;1,208463675127109;33,53760007291882;0,005;12,472268009130527;120,16719125959116;1,1017058358752778;33,54268529773654;0,005;15,0;55,63241535389221;0,2800904592818036;2,60025997028419
41,7881;3,0;25,0;6,362896510665318;120,0377638901802;1,2087124284057766;33,539957360036624;0,005;12,472001058659401;120,16717240007273;1,1019024881175594;33,54504523191673;0,005;15,0;55,63762114480306;0,28018432397824444;2,6007992405015803
41,7885;3,0;25,0;6,362896510665318;120,0377638901802;1,2087239983257145;33,54006701589664;0,005;12,47198864090451;120,1671715234965;1,101911634254252;33,5451550109169;0,005;15,0;55,63786330691357;0,28018869036595945;2,600824322945926
41,7903;3,0;25,0;6,362896510665318;120,0377638901802;1,2087760629654358;33,54056048332215;0,005;12,47193275940866;120,16716757957732;1,1019527913422245;33,545649032496186;0,005;15,0;55,63895307193428;0,2802083397573422;2,600937194065003
41,7908;3,0;25,0;6,362896510665318;120,0377638901802;1,208790525365358;33,5406975622693;0,005;12,471917236306638;120,16716648423835;1,1019642237135607;33,54578626538161;0,005;15,0;55,63925579475284;0,28021379810937647;2,6009685471882955
41,7922;3,0;25,0;6,362896510665318;120,0377638901802;1,2088310200851415;33,54108139410465;0,005;12,471873770547177;120,16716341774321;1,101996233999227;33,54617052825972;0,005;15,0;55,64010344251278;0,28022908192958484;2,6010563360139534
41,7933;3,0;25,0;6,362896510665318;120,0377638901802;1,208862837364971;33,54138298740854;0,005;12,471839617768985;120,16716100881962;1,102021384571863;33,54647246025604;0,005;15,0;55,64076947613063;0,28024109109453943;2,6011253130313734
41,7983;3,0;25,0;6,362896510665318;120,0377638901802;1,2090074613641961;33,54275398968129;0,005;12,471684365558973;120,16715006435533;1,102135701296455;33,547845002218295;0,005;15,0;55,64379717517676;0,2802956831887951;2,601438845849446
41,8011;3,0;25,0;6,362896510665318;120,0377638901802;1,2090884508037625;33,54352183945818;0,005;12,471597415509201;120,16714393916408;1,1021997157547883;33,54861371434886;0,005;15,0;55,645492882464225;0,28032625832828456;2,6016144248868356
41,8118;3,0;25,0;6,362896510665318;120,0377638901802;1,2093979461621047;33,54645670769568;0,005;12,471265083848628;120,16712055674827;1,1024443232049566;33,55155187885515;0,005;15,0;55,651974201456596;0,28044312263097215;2,6022853919980333
41,8185;3,0;25,0;6,362896510665318;120,0377638901802;1,2095917423210667;33,54829490100833;0,005;12,471056941330756;120,16710593525914;1,1025974730976333;33,55339213687037;0,005;15,0;55,65603364198029;0,2805163183840978;2,602705533802798
41,8226;3,0;25,0;6,362896510665318;120,0377638901802;1,2097103340004314;33,54941994480717;0,005;12,470929552697257;120,16709699532134;1,1026911857936654;33,55451844440421;0,005;15,0;55,65851817379587;0,28056111704731945;2,6029626368414167
41,8321;3,0;25,0;6,362896510665318;120,0377638901802;1,2099851195989595;33,55202727637675;0,005;12,470634331888698;120,16707630285237;1,1029083077666602;33,557128704901174;0,005;15,0;55,66427617248712;0,2806649399310716;2,6035583672966913
41,8334;3,0;25,0;6,362896510665318;120,0377638901802;1,210022721838758;33,552384125910194;0,005;12,47059392760056;120,1670734736445;1,1029380173253258;33,557485955317986;0,005;15,0;55,6650642348103;0,2806791495663794;2,6036398887304633
41,8441;3,0;25,0;6,362896510665318;120,0377638901802;1,2103322171971003;33,555321791240644;0,005;12,470261317575432;120,16705020900957;1,1031825327519416;33,56042692098602;0,005;15,0;55,671551742645136;0,2807961267691881;2,6043108767182304
41,8472;3,0;25,0;6,362896510665318;120,0377638901802;1,2104218840766205;33,556173063468194;0,005;12,470164936720154;120,16704347609311;1,1032533679742567;33,56127914963932;0,005;15,0;55,67343168361117;0,2808300243488984;2,6045052763997756
41,8487;3,0;25,0;6,362896510665318;120,0377638901802;1,210465271276388;33,55658499726793;0,005;12,470118298048819;120,16704021941018;1,1032876421631705;33,56169154626666;0,005;15,0;55,67434139416008;0,280846427530756;2,6045993409703145
41,8528;3,0;25,0;6,362896510665318;120,0377638901802;1,2105838629557526;33,55771104242088;0,005;12,469990809786603;120,16703132173194;1,1033813218892354;33,562818856617795;0,005;15,0;55,67682814158803;0,28089126664527486;2,604856451490263
41,8555;3,0;25,0;6,362896510665318;120,0377638901802;1,2106619599153343;33,558452658520366;0,005;12,469906846724696;120,16702546542513;1,1034430109716706;33,56356130600561;0,005;15,0;55,67846591985756;0,28092079784198126;2,605025768728986
41,863;3,0;25,0;6,362896510665318;120,0377638901802;1,2108788959141723;33,56051301219654;0,005;12,469673585270824;120,16700921099181;1,1036143593484478;33,56562397482635;0,005;15,0;55,683015987548686;0,2810028414415882;2,6054960967042082
41,8678;3,0;25,0;6,362896510665318;120,0377638901802;1,2110177349534288;33,56183187692196;0,005;12,469524274235912;120,16699881825997;1,1037240144486598;33,56694432159581;0,005;15,0;55,68592855830542;0,2810553589908302;2,6057971083929186
41,8711;3,0;25,0;6,362896510665318;120,0377638901802;1,2111131867929172;33,562738704310334;0,005;12,469421612171653;120,16699167783526;1,1037993987710246;33,56785216804886;0,005;15,0;55,68793118942108;0,28109146917298083;2,606004054736923
41,8724;3,0;25,0;6,362896510665318;120,0377638901802;1,211150789032716;33,56309596347472;0,005;12,469381167140853;120,16698886596436;1,1038290948290497;33,56820982869863;0,005;15,0;55,68872015810689;0,28110569537327706;2,606085579235042
41,893;3,0;25,0;6,362896510665318;120,0377638901802;1,2117466399095245;33,56875896688037;0,005;12,468740088061288;120,16694438600325;1,104299603063316;33,57387919680275;0,005;15,0;55,701226303730664;0,28133119964272113;2,6073774426155616
41,8983;3,0;25,0;6,362896510665318;120,0377638901802;1,2118999413487033;33,57021650659995;0,005;12,468575095235302;120,16693296569406;1,104420637874578;33,57533837486518;0,005;15,0;55,704445128816076;0,2813892401609353;2,6077098193842168
41,9375;3,0;25,0;6,362896510665318;120,0377638901802;1,21303379350263;33,58100382421293;0,005;12,467354073115812;120,16684879869428;1,105315606455445;33,586137820561405;0,005;15,0;55,72826782962312;0,28181880603928827;2,610168205997363
41,9418;3,0;25,0;6,362896510665318;120,0377638901802;1,2131581701419638;33,582187879365705;0,005;12,46722005973199;120,16683959833853;1,1054137541204667;33,58732320722491;0,005;15,0;55,73088269902604;0,28186595735610653;2,610437881618538
41,9466;3,0;25,0;6,362896510665318;120,0377638901802;1,2132970091812199;33,58350979090156;0,005;12,467070445966522;120,16682933571599;1,1055233084876859;33,5886466053643;0,005;15,0;55,73380201146256;0,2819185985235605;2,6107389161924663
41,9686;3,0;25,0;6,362896510665318;120,0377638901802;1,213933354777812;33,58957092031821;0,005;12,466384481122587;120,16678240065642;1,106025354150539;33,594714551983174;0,005;15,0;55,74718743374831;0,28215996691507106;2,612118675843422
41,9705;3,0;25,0;6,362896510665318;120,0377638901802;1,2139883118975174;33,5900945637904;0,005;12,466325220611717;120,1667783550347;1,1060687065919643;33,595238784491954;0,005;15,0;55,748343850869276;0,2821808197900242;2,6122378382795057
41,9733;3,0;25,0;6,362896510665318;120,0377638901802;1,2140693013370838;33,59086630171021;0,005;12,466237884092855;120,16677239534476;1,106132592647689;33,59601139054642;0,005;15,0;55,75004816136277;0,28221155249390334;2,612413446478677
41,9942;3,0;25,0;6,362896510665318;120,0377638901802;1,2146738296538455;33,59662876051496;0,005;12,465585782275907;120,16672799643482;1,1066093904508336;33,60178033240645;0,005;15,0;55,76277401749229;0,2824410311535893;2,613724251258269
41,9963;3,0;25,0;6,362896510665318;120,0377638901802;1,21473457173352;33,597207957159526;0,005;12,465520240878451;120,16672354368558;1,1066572919311495;33,602360180756605;0,005;15,0;55,764053120446476;0,28246409671448997;2,6138559603791593
41,9984;3,0;25,0;6,362896510665318;120,0377638901802;1,214795313813195;33,59778718914134;0,005;12,465454695976206;120,1667190924689;1,1067051922367324;33,602940064498554;0,005;15,0;55,76533230159475;0,2824871637174251;2,613987669767352
42,0003;3,0;25,0;6,362896510665318;120,0377638901802;1,2148502709329005;33,598311286618284;0,005;12,465395390426089;120,16671506649942;1,1067485295962198;33,603464751710305;0,005;15,0;55,76648972333743;0,28250803510551875;2,6141068356346384
42,003;3,0;25,0;6,362896510665318;120,0377638901802;1,2149283678924823;33,599056106465454;0,005;12,465311109184332;120,16670934754285;1,1068101126107177;33,604210409678586;0,005;15,0;55,76813459063703;0,2825376964771968;2,6142761769803964
42,012;3,0;25,0;6,362896510665318;120,0377638901802;1,2151886910910878;33,60153926095903;0,005;12,465030129897416;120,1666903026694;1,107015375300587;33,60669635856222;0,005;15,0;55,773618414713326;0,28263658493309873;2,6148406513247733
42,0256;3,0;25,0;6,362896510665318;120,0377638901802;1,2155820683689809;33,60529281351745;0,005;12,464605417002613;120,16666157726416;1,107325509093302;33,610454135665464;0,005;15,0;55,78190780447045;0,2827860666347296;2,6156936440970124
42,0299;3,0;25,0;6,362896510665318;120,0377638901802;1,2157064450083144;33,60647990643177;0,005;12,464471102255047;120,16665250838003;1,10742355584909;33,61164256476114;0,005;15,0;55,78452939583542;0,282833341817733;2,6159633426751374
42,0446;3,0;25,0;6,362896510665318;120,0377638901802;1,216131639566037;33,61053922441387;0,005;12,464011822567514;120,16662155418533;1,1077587017415829;33,61570645236529;0,005;15,0;55,7934940512049;0,2829950026521624;2,6168853439597823
42,0523;3,0;25,0;6,362896510665318;120,0377638901802;1,2163543605248441;33,61266622304309;0,005;12,463771179198611;120,16660537020863;1,1079342313770655;33,617835845687125;0,005;15,0;55,79819134820127;0,28307971034390356;2,6173683022458136
42,0865;3,0;25,0;6,362896510665318;120,0377638901802;1,2173435886795456;33,62211913154444;0,005;12,462701781045661;120,16653373893041;1,108713665626052;33,627299399385095;0,005;15,0;55,81906732463949;0,2834561788779638;2,619513433183561
42,0868;3,0;25,0;6,362896510665318;120,0377638901802;1,217352266119499;33,62220209307323;0,005;12,46269239627244;120,16653311240123;1,1087205013898471;33,62738245435831;0,005;15,0;55,81925053858606;0,28345948292644235;2,6195322504357885
42,088;3,0;25,0;6,362896510665318;120,0377638901802;1,2173869758793132;33,62253394636231;0,005;12,462654856469284;120,16653060659496;1,108747844205184;33,627714681436345;0,005;15,0;55,81998341024848;0,28347269941480446;2,619607519499301
42,0953;3,0;25,0;6,362896510665318;120,0377638901802;1,2175981269181824;33,624552967798465;0,005;12,462426464855401;120,16651537384087;1,1089141713991078;33,62973597714975;0,005;15,0;55,82444226003673;0,28355310986920423;2,6200654081864942
42,1202;3,0;25,0;6,362896510665318;120,0377638901802;1,2183183544343243;33,6314429598704;0,005;12,461647114426988;120,16646355649158;1,1094813998091944;33,63663373179732;0,005;15,0;55,83965827922094;0,28382751778786136;2,62162727203138
42,1425;3,0;25,0;6,362896510665318;120,0377638901802;1,2189633774708695;33,63761770221713;0,005;12,460948727677998;120,16641733518821;1,109989259322727;33,64281543291138;0,005;15,0;55,85329474329035;0,28407344487578207;2,6230260816693787
42,1616;3,0;25,0;6,362896510665318;120,0377638901802;1,2195158411479103;33,642909524502315;0,005;12,46035024717045;120,16637788615583;1,110424136783782;33,64811322049253;0,005;15,0;55,864981357760314;0,2842842113627702;2,6242241892944627
42,1627;3,0;25,0;6,362896510665318;120,0377638901802;1,21954765842774;33,643214377344336;0,005;12,460315770985812;120,16637561815145;1,1104491791221134;33,64841841702942;0,005;15,0;55,86565460406109;0,28429635338284864;2,6242931909327027
42,1723;3,0;25,0;6,362896510665318;120,0377638901802;1,2198253365062528;33,64587531877552;0,005;12,46001484763592;120,16635584284285;1,1106677167523233;33,651082358645795;0,005;15,0;55,87153111003738;0,2844023369132691;2,624895390171845
42,1812;3,0;25,0;6,362896510665318;120,0377638901802;1,2200827672248737;33,64834288622134;0,005;12,459735802075343;120,16633753865261;1,1108702974092142;33,65355270858356;0,005;15,0;55,87698056589096;0,28450061942309285;2,625453684057181
42,2304;3,0;25,0;6,362896510665318;120,0377638901802;1,221505867377251;33,661995142752446;0,005;12,45819209464946;120,16623685907285;1,1119898006073246;33,667220365678176;0,005;15,0;55,90713070386829;0,28504440182670393;2,6285400698112795
42,2384;3,0;25,0;6,362896510665318;120,0377638901802;1,2217372657760117;33,66421683197983;0,005;12,457940906570704;120,16622056986631;1,1121717726723817;33,669444562073835;0,005;15,0;55,912037171303496;0,28513289663374847;2,629041935082142
42,2557;3,0;25,0;6,362896510665318;120,0377638901802;1,2222376648133313;33,66902296378916;0,005;12,457397541719047;120,1661854225776;1,112565228938136;33,674256118535055;0,005;15,0;55,92265123332726;0,2853243383080778;2,6301272320595452
42,26;3,0;25,0;6,362896510665318;120,0377638901802;1,2223620414526652;33,67021791812492;0,005;12,457262449534689;120,16617670314247;1,1126630120491137;33,6754524218119;0,005;15,0;55,925290222067304;0,28537193728294086;2,6303969907847193
42,268;3,0;25,0;6,362896510665318;120,0377638901802;1,2225934398514258;33,67244147721027;0,005;12,45701107693692;120,16616049853496;1,1128449210031315;33,677678491210656;0,005;15,0;55,93020082777463;0,2854605096259012;2,630898870480458
42,2859;3,0;25,0;6,362896510665318;120,0377638901802;1,2231111937686523;33,67741851871975;0,005;12,456448450436218;120,16612432373677;1,1132518805055596;33,68266115264397;0,005;15,0;55,94119235385449;0,28565876615208996;2,6320218404263014
42,287;3,0;25,0;6,362896510665318;120,0377638901802;1,2231430110484818;33,67772445279988;0,005;12,456413867500375;120,16612210445112;1,113276886404827;33,68296743222258;0,005;15,0;55,94186799305754;0,2856709529362185;2,6320908503895275
42,2872;3,0;25,0;6,362896510665318;120,0377638901802;1,2231487960084513;33,677780078202375;0,005;12,456407579592863;120,16612170099069;1,1132814328973133;33,68302312044469;0,005;15,0;55,94199083881648;0,28567316875773646;2,6321033976635007
42,2955;3,0;25,0;6,362896510665318;120,0377638901802;1,2233888718471648;33,68008881028847;0,005;12,456146604031932;120,16610497005837;1,1134701029335814;33,68533446001979;0,005;15,0;55,94708955280947;0,2857651369029009;2,632624111683647
42,3022;3,0;25,0;6,362896510665318;120,0377638901802;1,2235826680061272;33,68195288131972;0,005;12,455935897997886;120,16609148240502;1,1136223894488586;33,68720063656741;0,005;15,0;55,951206258018715;0,2858393927062619;2,6330444501612478
42,3312;3,0;25,0;6,362896510665318;120,0377638901802;1,2244214872016341;33,69002532161332;0,005;12,455023485357833;120,16603328914425;1,1142814020609073;33,69528219728099;0,005;15,0;55,9690338475944;0,28616096796865703;2,634863857231198
42,3349;3,0;25,0;6,362896510665318;120,0377638901802;1,224528508961061;33,69105572929158;0,005;12,45490702722348;120,16602588626711;1,1143654668554195;33,69631376941888;0,005;15,0;55,971309454837126;0,28620201635189574;2,635095992168376
42,3395;3,0;25,0;6,362896510665318;120,0377638901802;1,2246615630403483;33,69233692666084;0,005;12,454762226659993;120,16601668957537;1,1144699747546831;33,69759641475444;0,005;15,0;55,97413892012128;0,2862530557303343;2,635384593525366
42,3403;3,0;25,0;6,362896510665318;120,0377638901802;1,2246847028802244;33,69255976056222;0,005;12,454737042281955;120,16601509093067;1,1144881494657657;33,697819500505474;0,005;15,0;55,974631038592975;0,2862619328515292;2,6354347851975195
42,3415;3,0;25,0;6,362896510665318;120,0377638901802;1,2247194126400385;33,69289402083949;0,005;12,454699264786534;120,16601269339566;1,1145154112125033;33,69815413857356;0,005;15,0;55,975369237163704;0,28627524892645084;2,6355100727789926
42,3476;3,0;25,0;6,362896510665318;120,0377638901802;1,2248958539190933;33,69459335209834;0,005;12,454507211963486;120,16600051395693;1,1146539858234499;33,69985539057231;0,005;15,0;55,97912213355238;0,28634294626762424;2,6358927860101677
42,3583;3,0;25,0;6,362896510665318;120,0377638901802;1,2252053492774355;33,697574851862655;0,005;12,454170262934763;120,16597918247567;1,1148970353628178;33,70284026073037;0,005;15,0;55,98570664461937;0,2864617235069543;2,6365641081472075
42,3593;3,0;25,0;6,362896510665318;120,0377638901802;1,2252342740772806;33,69785354260898;0,005;12,4541387678508;120,16597719099337;1,1149197487136502;33,70311926654678;0,005;15,0;55,98632212109578;0,28647282610002817;2,636626848890959
